Date,Open,High,Low,Close,Adj Close
27-05-2022,6744.200195,6766.299805,6694.549805,6758,6758
26-05-2022,6657.549805,6706.950195,6533.850098,6684.700195,6684.700195
25-05-2022,6774.149902,6774.299805,6633.450195,6652.799805,6652.799805
24-05-2022,6835.850098,6835.850098,6725.899902,6745.299805,6745.299805
23-05-2022,6808.350098,6876.25,6798.299805,6813.149902,6813.149902
20-05-2022,6732.149902,6799.799805,6716.200195,6779.149902,6779.149902
19-05-2022,6631.450195,6714.950195,6623,6640.25,6640.25
18-05-2022,6765.649902,6807.350098,6748.899902,6770.5,6770.5
17-05-2022,6629,6747.450195,6608.649902,6739.700195,6739.700195
16-05-2022,6568.649902,6612,6528.450195,6590.100098,6590.100098
13-05-2022,6554.399902,6651.450195,6508.200195,6536.549805,6536.549805
12-05-2022,6561.899902,6576.149902,6438.200195,6475.399902,6475.399902
11-05-2022,6644.75,6680.600098,6522.149902,6597.899902,6597.899902
10-05-2022,6668.25,6733.5,6628.399902,6643.049805,6643.049805
09-05-2022,6707.850098,6716.25,6638.850098,6662.350098,6662.350098
06-05-2022,6743.049805,6794.25,6711.950195,6756.850098,6756.850098
05-05-2022,6928.950195,6939.299805,6836,6851,6851
04-05-2022,7056.600098,7087.649902,6845.25,6873.200195,6873.200195
02-05-2022,7038.950195,7063.649902,7001.700195,7057.700195,7057.700195
29-04-2022,7188.450195,7218.649902,7062.950195,7088.899902,7088.899902
28-04-2022,7143.25,7186.450195,7093.799805,7161.100098,7161.100098
27-04-2022,7074.600098,7098.149902,7039.200195,7062.149902,7062.149902
26-04-2022,7029.5,7130.799805,7029.5,7123.850098,7123.850098
25-04-2022,6994.799805,7023.799805,6948.149902,6971,6971
22-04-2022,7067.75,7112.350098,7045.299805,7075.850098,7075.850098
21-04-2022,7049.049805,7114.5,7042.5,7108.5,7108.5
20-04-2022,6947.5,7034.100098,6925.299805,7016.149902,7016.149902
19-04-2022,7084.399902,7108,6870,6910,6910
18-04-2022,7008.950195,7051.350098,6978.600098,7038.549805,7038.549805
13-04-2022,7070.450195,7108.950195,7019.299805,7049.549805,7049.549805
12-04-2022,7116.149902,7132.549805,7033.75,7052.200195,7052.200195
11-04-2022,7127,7155.600098,7103.350098,7131.899902,7131.899902
08-04-2022,7074.350098,7131,7040.600098,7121.149902,7121.149902
07-04-2022,7057.5,7115.5,7023.450195,7031.299805,7031.299805
06-04-2022,7046.149902,7091.700195,7027.799805,7071.549805,7071.549805
05-04-2022,7015.299805,7092,7000.850098,7063.5,7063.5
04-04-2022,6918.850098,6995.850098,6909.450195,6989.149902,6989.149902
01-04-2022,6843.049805,6922.049805,6828,6909.75,6909.75
31-03-2022,6815.700195,6843.75,6812.049805,6829.350098,6829.350098
30-03-2022,6808.600098,6829.25,6779.200195,6797.649902,6797.649902
29-03-2022,6762.350098,6783.350098,6739.899902,6754.299805,6754.299805
28-03-2022,6714.850098,6734.5,6651.299805,6728.049805,6728.049805
25-03-2022,6763.600098,6766.75,6664.899902,6693.75,6693.75
24-03-2022,6727.100098,6775.049805,6706.149902,6736.200195,6736.200195
23-03-2022,6826.100098,6830.5,6739.149902,6748.149902,6748.149902
22-03-2022,6791.700195,6795.149902,6672.899902,6791.100098,6791.100098
21-03-2022,6918.399902,6921.100098,6783.100098,6793.25,6793.25
17-03-2022,6844.700195,6903.850098,6833.200195,6895.799805,6895.799805
16-03-2022,6733.299805,6775.149902,6695.5,6769.049805,6769.049805
15-03-2022,6649.5,6718.899902,6612.350098,6657.399902,6657.399902
14-03-2022,6601.899902,6643.75,6548.399902,6637.299805,6637.299805
11-03-2022,6584.350098,6613.149902,6542.799805,6607.899902,6607.899902
10-03-2022,6608,6629.600098,6536.049805,6593.100098,6593.100098
09-03-2022,6366.700195,6485.399902,6324.549805,6459.799805,6459.799805
08-03-2022,6245.200195,6331.700195,6177.700195,6325.299805,6325.299805
07-03-2022,6266.350098,6289.450195,6189.600098,6263.350098,6263.350098
04-03-2022,6530.5,6538.200195,6351.700195,6403.700195,6403.700195
03-03-2022,6718.049805,6728.649902,6566,6581.200195,6581.200195
02-03-2022,6722.200195,6730.049805,6634.75,6675.450195,6675.450195
28-02-2022,6678.350098,6790.450195,6583,6780.600098,6780.600098
25-02-2022,6671.799805,6763.700195,6662.100098,6729.299805,6729.299805
24-02-2022,6664.549805,6745.899902,6569.549805,6587.600098,6587.600098
23-02-2022,6878.299805,6925.5,6863.600098,6876.799805,6876.799805
22-02-2022,6734.149902,6863.200195,6733.75,6850.299805,6850.299805
21-02-2022,6880.299805,6921.899902,6814.700195,6875.600098,6875.600098
18-02-2022,6913.649902,6954.549805,6909.299805,6918.200195,6918.200195
17-02-2022,6969.899902,7005.850098,6924.100098,6950,6950
16-02-2022,6971.700195,6995.299805,6906.200195,6941.549805,6941.549805
15-02-2022,6758.200195,6950.450195,6738.799805,6940.700195,6940.700195
14-02-2022,6781.450195,6804.75,6707.600098,6725.799805,6725.799805
11-02-2022,6978.5,6978.5,6891.850098,6925.049805,6925.049805
10-02-2022,7007.75,7019.649902,6930.149902,7009.200195,7009.200195
09-02-2022,6944,6999.25,6929.149902,6992.950195,6992.950195
08-02-2022,6923.399902,6953.100098,6862,6911.200195,6911.200195
07-02-2022,7014.200195,7034.75,6854.450195,6900.049805,6900.049805
04-02-2022,7057.350098,7059.049805,6995.299805,7016.700195,7016.700195
03-02-2022,7059.600098,7078.549805,7016.200195,7035.5,7035.5
02-02-2022,7043.950195,7072.149902,7033.549805,7054.700195,7054.700195
01-02-2022,6984.5,7019,6900.799805,7005.799805,7005.799805
31-01-2022,6903.899902,6951.350098,6898.399902,6929.200195,6929.200195
28-01-2022,6844.5,6932.549805,6823.149902,6835.100098,6835.100098
27-01-2022,6841.100098,6844.799805,6732.600098,6814.700195,6814.700195
25-01-2022,6750,6902.450195,6666.350098,6896,6896
24-01-2022,6992,7002.450195,6740.200195,6796.149902,6796.149902
21-01-2022,7016.700195,7048.450195,6953.75,6999.049805,6999.049805
20-01-2022,7088.450195,7109.649902,7007.649902,7046.450195,7046.450195
19-01-2022,7149.049805,7149.049805,7062.100098,7074.299805,7074.299805
18-01-2022,7268,7275.850098,7127.450195,7139.350098,7139.350098
17-01-2022,7223.299805,7263.850098,7199.75,7257.799805,7257.799805
14-01-2022,7248.950195,7252.299805,7197.75,7210.75,7210.75
13-01-2022,7277.799805,7277.799805,7233.100098,7261.600098,7261.600098
12-01-2022,7250.200195,7270,7221.799805,7265.649902,7265.649902
11-01-2022,7235.899902,7258.399902,7204.850098,7223.899902,7223.899902
10-01-2022,7231.600098,7248.600098,7216.450195,7241.75,7241.75
07-01-2022,7189.850098,7229,7177.100098,7207.950195,7207.950195
06-01-2022,7133.700195,7179.549805,7105,7172.799805,7172.799805
05-01-2022,7133.149902,7177.450195,7109.299805,7172.149902,7172.149902
04-01-2022,7114.799805,7140.399902,7070.450195,7132.100098,7132.100098
03-01-2022,7068.600098,7105.450195,7062.649902,7090.700195,7090.700195
31-12-2021,6979.049805,7066,6973.200195,7051.549805,7051.549805
30-12-2021,6965.049805,6971.200195,6947.399902,6956.299805,6956.299805
29-12-2021,6961.799805,6976.25,6944.049805,6958.600098,6958.600098
28-12-2021,6906.5,6964.399902,6902.649902,6956.950195,6956.950195
27-12-2021,6865.799805,6894,6814.200195,6884.200195,6884.200195
24-12-2021,6943.950195,6943.950195,6876.350098,6884.049805,6884.049805
23-12-2021,6911.799805,6925.25,6888.600098,6915.299805,6915.299805
22-12-2021,6832.600098,6869.850098,6821.950195,6862.950195,6862.950195
21-12-2021,6778.649902,6849.299805,6760.049805,6803,6803
20-12-2021,6790.5,6793.25,6640.950195,6738.549805,6738.549805
17-12-2021,6987.899902,6994.149902,6832.100098,6841.850098,6841.850098
16-12-2021,7059.600098,7061.799805,6978.049805,7004.450195,7004.450195
15-12-2021,7044.25,7062,7002.950195,7020.200195,7020.200195
14-12-2021,7054.799805,7067.100098,7006.100098,7043.25,7043.25
13-12-2021,7170.850098,7182.850098,7063.350098,7070.649902,7070.649902
10-12-2021,7121.299805,7152,7100.299805,7131.549805,7131.549805
09-12-2021,7095.75,7127.149902,7040.200195,7121.049805,7121.049805
08-12-2021,6979.75,7075.450195,6979.75,7070.299805,7070.299805
07-12-2021,6929.850098,6980.399902,6898.200195,6953.950195,6953.950195
06-12-2021,7030.149902,7035.399902,6867.649902,6881.850098,6881.850098
03-12-2021,7098.649902,7109,7015.5,7021,7021
02-12-2021,7041.450195,7102.350098,7029.25,7096.600098,7096.600098
01-12-2021,7060.25,7091,6997.399902,7020.5,7020.5
30-11-2021,7016.75,7106.700195,6980.350098,7006.399902,7006.399902
29-11-2021,7032.25,7049.700195,6901.149902,7019.299805,7019.299805
26-11-2021,7178.100098,7179.850098,7023.75,7044.5,7044.5
25-11-2021,7209.950195,7235.850098,7156.350098,7228.049805,7228.049805
24-11-2021,7292.950195,7296.899902,7183.149902,7207.100098,7207.100098
23-11-2021,7210.700195,7278.600098,7183,7262.549805,7262.549805
22-11-2021,7386.5,7395,7176.25,7230.950195,7230.950195
18-11-2021,7423.25,7442.549805,7309.799805,7340.5,7340.5
17-11-2021,7386.600098,7457.100098,7381.850098,7416.299805,7416.299805
16-11-2021,7384.850098,7428.149902,7357.25,7393.200195,7393.200195
15-11-2021,7333.850098,7383.549805,7331.950195,7366.899902,7366.899902
12-11-2021,7285,7325.100098,7257.299805,7316.850098,7316.850098
11-11-2021,7260.5,7271.200195,7203.399902,7233.100098,7233.100098
10-11-2021,7230.25,7272.25,7212.899902,7264.299805,7264.299805
09-11-2021,7226.799805,7250.399902,7199.649902,7238.350098,7238.350098
08-11-2021,7228.5,7228.5,7156.649902,7221.549805,7221.549805
04-11-2021,7165.350098,7184.25,7160.100098,7174.450195,7174.450195
03-11-2021,7179.799805,7188.549805,7066.049805,7113.149902,7113.149902
02-11-2021,7160.799805,7191.299805,7127.399902,7141.799805,7141.799805
01-11-2021,7079.5,7149.100098,7042.149902,7141.25,7141.25
29-10-2021,7051.549805,7112.299805,6972.049805,7042.850098,7042.850098
28-10-2021,7149.100098,7150.649902,7019.649902,7039.950195,7039.950195
27-10-2021,7138.5,7180.149902,7127,7141.950195,7141.950195
26-10-2021,7013,7113.600098,7008.549805,7090.700195,7090.700195
25-10-2021,7073.700195,7082,6931.899902,6996.200195,6996.200195
22-10-2021,7199.350098,7224.700195,7045.549805,7087.600098,7087.600098
21-10-2021,7334.149902,7334.149902,7119.350098,7171.75,7171.75
20-10-2021,7378.149902,7395.299805,7248.899902,7283.799805,7283.799805
19-10-2021,7580.200195,7580.799805,7353.700195,7368.299805,7368.299805
18-10-2021,7652.850098,7653.450195,7508.899902,7520.649902,7520.649902
14-10-2021,7577.700195,7603,7539.25,7556.200195,7556.200195
13-10-2021,7479.450195,7540.100098,7452.75,7526.549805,7526.549805
12-10-2021,7354.5,7445.75,7349.75,7436,7436
11-10-2021,7305.399902,7378.200195,7304.200195,7359.100098,7359.100098
08-10-2021,7342.850098,7342.899902,7277.100098,7284.899902,7284.899902
07-10-2021,7223.700195,7322.450195,7217.700195,7298.200195,7298.200195
06-10-2021,7264.25,7270.850098,7150.049805,7164,7164
05-10-2021,7208.399902,7244.100098,7198,7238.700195,7238.700195
04-10-2021,7191.75,7222.25,7172.149902,7203.399902,7203.399902
01-10-2021,7182.299805,7182.299805,7120.149902,7166.75,7166.75
30-09-2021,7238.700195,7267,7185.799805,7195.149902,7195.149902
29-09-2021,7254.950195,7267.299805,7220.049805,7230.950195,7230.950195
28-09-2021,7347.700195,7353.350098,7231.75,7274.399902,7274.399902
27-09-2021,7362.149902,7364.350098,7281.200195,7328.700195,7328.700195
24-09-2021,7354.149902,7378.450195,7316.549805,7329.299805,7329.299805
23-09-2021,7352.049805,7362.200195,7330.200195,7336.799805,7336.799805
22-09-2021,7309.899902,7335.25,7283.75,7308.100098,7308.100098
21-09-2021,7244.100098,7279.299805,7213,7273.5,7273.5
20-09-2021,7227.950195,7301.049805,7204.100098,7239.149902,7239.149902
17-09-2021,7270.649902,7321.75,7242.25,7254.25,7254.25
16-09-2021,7218.450195,7282.450195,7208.799805,7242.549805,7242.549805
15-09-2021,7168.350098,7204,7159.299805,7196.200195,7196.200195
14-09-2021,7133.549805,7162.350098,7119,7148.649902,7148.649902
13-09-2021,7097.799805,7112.25,7077.100098,7103.5,7103.5
09-09-2021,7032.399902,7095.649902,7032,7091.850098,7091.850098
08-09-2021,7063,7068.399902,7005.649902,7053.899902,7053.899902
07-09-2021,7039.799805,7075.200195,7031.25,7046.149902,7046.149902
06-09-2021,7049.350098,7052.950195,7012.549805,7017.899902,7017.899902
03-09-2021,7015.600098,7037.850098,6989.649902,7020.100098,7020.100098
02-09-2021,6971.399902,7011.049805,6957.100098,7003.450195,7003.450195
01-09-2021,6933.350098,6964.5,6922.950195,6951.600098,6951.600098
31-08-2021,6787.649902,6913.700195,6779.899902,6905.799805,6905.799805
30-08-2021,6690.75,6785.399902,6682.899902,6776.049805,6776.049805
27-08-2021,6644.200195,6673.450195,6610.75,6661.049805,6661.049805
26-08-2021,6644.950195,6658.549805,6607.600098,6629.5,6629.5
25-08-2021,6662.549805,6680.350098,6633.5,6641.149902,6641.149902
24-08-2021,6675.850098,6681.899902,6620.549805,6652,6652
23-08-2021,6720.649902,6721.399902,6629.200195,6651.799805,6651.799805
20-08-2021,6577.25,6700.600098,6572,6679.5,6679.5
18-08-2021,6632.899902,6651.600098,6610.149902,6626.600098,6626.600098
17-08-2021,6543.75,6619.299805,6538.850098,6612.799805,6612.799805
16-08-2021,6543.700195,6561.299805,6517.049805,6538.700195,6538.700195
13-08-2021,6519.899902,6554.799805,6506.700195,6541.100098,6541.100098
12-08-2021,6509.950195,6520.149902,6487.5,6503,6503
11-08-2021,6522.149902,6531.850098,6416.600098,6489.899902,6489.899902
10-08-2021,6521.25,6542.350098,6474,6513,6513
09-08-2021,6536.450195,6571,6482.549805,6504.149902,6504.149902
06-08-2021,6510.549805,6537.799805,6500.149902,6510.549805,6510.549805
05-08-2021,6502.850098,6519.799805,6454.25,6504.149902,6504.149902
04-08-2021,6545.200195,6555.399902,6470.549805,6476.899902,6476.899902
03-08-2021,6451.350098,6540.350098,6441.200195,6531.75,6531.75
02-08-2021,6418.549805,6430.799805,6407.799805,6424.149902,6424.149902
30-07-2021,6381.049805,6412.399902,6353.600098,6372.350098,6372.350098
29-07-2021,6419.850098,6432.100098,6362.549805,6368.399902,6368.399902
28-07-2021,6417.049805,6419.350098,6349.25,6407.399902,6407.399902
27-07-2021,6444.399902,6453,6387.350098,6405.75,6405.75
26-07-2021,6435.149902,6460.049805,6419.5,6426.25,6426.25
23-07-2021,6433.049805,6455.149902,6406.200195,6433.399902,6433.399902
22-07-2021,6409,6435.850098,6396.200195,6419.149902,6419.149902
20-07-2021,6359.850098,6379.450195,6303.549805,6370.899902,6370.899902
19-07-2021,6352.399902,6380.299805,6334.600098,6354,6354
16-07-2021,6379.350098,6389.299805,6361.350098,6378.200195,6378.200195
15-07-2021,6380.149902,6380.149902,6345,6359.149902,6359.149902
14-07-2021,6377.149902,6381.299805,6350.75,6365.950195,6365.950195
13-07-2021,6413.450195,6413.450195,6365.149902,6374,6374
12-07-2021,6412.899902,6419.549805,6367.950195,6379.899902,6379.899902
09-07-2021,6374.649902,6391.799805,6358.25,6381.649902,6381.649902
08-07-2021,6410.25,6427.899902,6367.799805,6380.75,6380.75
07-07-2021,6398.200195,6427.350098,6382.700195,6418,6418
06-07-2021,6414.5,6431.399902,6387.299805,6394.25,6394.25
05-07-2021,6414.5,6431.399902,6387.299805,6394.25,6394.25
02-07-2021,6395.5,6395.5,6352.5,6377.850098,6377.850098
01-07-2021,6347.049805,6381.700195,6343.899902,6370,6370
30-06-2021,6357.799805,6381.100098,6321.200195,6330.200195,6330.200195
29-06-2021,6353.350098,6384.799805,6328.600098,6340.149902,6340.149902
28-06-2021,6378.049805,6378.049805,6344.5,6352.299805,6352.299805
25-06-2021,6359.5,6369.149902,6339.399902,6356.450195,6356.450195
24-06-2021,6348.75,6358.850098,6327.200195,6351.149902,6351.149902
23-06-2021,6365.549805,6369.5,6329.149902,6335.600098,6335.600098
22-06-2021,6367.450195,6384.049805,6332.649902,6338.5,6338.5
21-06-2021,6280,6337.649902,6270.899902,6334.299805,6334.299805
18-06-2021,6329.5,6343,6227,6327.5,6327.5
17-06-2021,6312.299805,6349.450195,6293.350098,6317.149902,6317.149902
16-06-2021,6359.100098,6375.799805,6327.799805,6339.149902,6339.149902
15-06-2021,6316.450195,6361.100098,6313.200195,6357.399902,6357.399902
14-06-2021,6297,6306.299805,6216.149902,6300.25,6300.25
11-06-2021,6330.450195,6332.149902,6289.899902,6300.899902,6300.899902
10-06-2021,6300.950195,6320.450195,6278.549805,6310.299805,6310.299805
09-06-2021,6320.549805,6338.600098,6256.850098,6289.049805,6289.049805
08-06-2021,6286.799805,6316.350098,6269.799805,6311.950195,6311.950195
07-06-2021,6270.25,6285.649902,6259.25,6275.399902,6275.399902
04-06-2021,6287.899902,6287.899902,6237.200195,6248.700195,6248.700195
03-06-2021,6216.799805,6277.899902,6206.950195,6270.5,6270.5
02-06-2021,6164.299805,6198,6161.549805,6191.850098,6191.850098
01-06-2021,6216.950195,6231.75,6191.049805,6195.149902,6195.149902
31-05-2021,6216.950195,6231.75,6191.049805,6195.149902,6195.149902
28-05-2021,6171.899902,6188.899902,6152.75,6158.450195,6158.450195
27-05-2021,6159.299805,6164.450195,6121.950195,6147.75,6147.75
26-05-2021,6146.450195,6152.649902,6129.200195,6146.899902,6146.899902
25-05-2021,6080.5,6082.5,6047.950195,6058.899902,6058.899902
24-05-2021,6080.5,6082.5,6047.950195,6058.899902,6058.899902
21-05-2021,6048.200195,6079,6037.799805,6067.399902,6067.399902
20-05-2021,6063.899902,6081.899902,6048.100098,6056.549805,6056.549805
19-05-2021,6063.899902,6081.899902,6048.100098,6056.549805,6056.549805
18-05-2021,6035.25,6077.049805,6015.100098,6069.350098,6069.350098
17-05-2021,6008.75,6008.75,5967.700195,5995.100098,5995.100098
14-05-2021,5942.799805,5994.299805,5932.25,5980.899902,5980.899902
12-05-2021,5935.299805,5936.799805,5893.799805,5909.899902,5909.899902
11-05-2021,5949.700195,5959.75,5925.799805,5939.049805,5939.049805
10-05-2021,5949.700195,5959.75,5925.799805,5939.049805,5939.049805
07-05-2021,5933.25,5948.899902,5915.600098,5921.549805,5921.549805
06-05-2021,5901.049805,5927.549805,5885.950195,5913.700195,5913.700195
05-05-2021,5901.049805,5927.549805,5885.950195,5913.700195,5913.700195
04-05-2021,5922.700195,5929,5821.799805,5841.549805,5841.549805
03-05-2021,5799.25,5898.299805,5790.200195,5891.149902,5891.149902
30-04-2021,5887.299805,5917.350098,5820.799805,5836.950195,5836.950195
29-04-2021,5995.299805,6003.200195,5907.299805,5917.799805,5917.799805
28-04-2021,5924,5979.600098,5919.350098,5950.75,5950.75
27-04-2021,5873.049805,5904.950195,5865.799805,5898.700195,5898.700195
26-04-2021,5844.350098,5869.450195,5840.5,5862.600098,5862.600098
23-04-2021,5844.850098,5868.899902,5794.350098,5818.899902,5818.899902
22-04-2021,5883.100098,5883.25,5836.450195,5862.700195,5862.700195
20-04-2021,5942.049805,5961,5851.75,5900.200195,5900.200195
19-04-2021,5884.600098,5900.25,5833.149902,5887.799805,5887.799805
16-04-2021,5951.5,6018.299805,5947.049805,5991.100098,5991.100098
15-04-2021,5970.299805,5982.200195,5861.100098,5938.549805,5938.549805
13-04-2021,5893.549805,5954.850098,5876.549805,5941.799805,5941.799805
12-04-2021,5973.700195,5981.649902,5838.950195,5869.049805,5869.049805
09-04-2021,6046.950195,6080.200195,6030.399902,6060.75,6060.75
08-04-2021,6035.25,6070.700195,6029.75,6045.450195,6045.450195
07-04-2021,5948.799805,6026.100098,5941.600098,6008.899902,6008.899902
06-04-2021,5912.600098,5958.850098,5873.350098,5938.5,5938.5
05-04-2021,5973.5,5980.100098,5834,5886.600098,5886.600098
01-04-2021,5989.549805,6000.950195,5949.299805,5984.75,5984.75
31-03-2021,5946.450195,5976.399902,5926.450195,5959.799805,5959.799805
30-03-2021,5897,5950.899902,5891.200195,5944.200195,5944.200195
26-03-2021,5790.100098,5868.850098,5786.450195,5854.100098,5854.100098
25-03-2021,5886.75,5889.5,5720.850098,5737.549805,5737.549805
24-03-2021,5945.149902,5978.299805,5871.25,5880.950195,5880.950195
23-03-2021,5971.649902,5999.25,5953.950195,5966.600098,5966.600098
22-03-2021,5918.450195,5965.950195,5901.600098,5956.899902,5956.899902
19-03-2021,5830.600098,5923.899902,5758.200195,5916.799805,5916.799805
18-03-2021,5904.25,5920.649902,5813.049805,5855.200195,5855.200195
17-03-2021,5942.100098,5942.299805,5846.950195,5853.649902,5853.649902
16-03-2021,5899.700195,5934.399902,5897.450195,5926.200195,5926.200195
15-03-2021,5938.25,5938.350098,5831.799805,5875.850098,5875.850098
12-03-2021,6002.450195,6009.850098,5902.25,5910.450195,5910.450195
10-03-2021,5966.700195,5982.549805,5953.549805,5975.850098,5975.850098
09-03-2021,5964.149902,5983.75,5887.100098,5938.700195,5938.700195
08-03-2021,5979.200195,5991.25,5928.5,5935.149902,5935.149902
05-03-2021,5961.950195,6004.649902,5941.950195,5960.950195,5960.950195
04-03-2021,5957.049805,6028.600098,5940.299805,5997.799805,5997.799805
03-03-2021,6028.5,6028.549805,5979.700195,6001.950195,6001.950195
02-03-2021,5890.25,5989.299805,5873.950195,5978.450195,5978.450195
01-03-2021,5829.649902,5861.600098,5801.799805,5851.850098,5851.850098
26-02-2021,5904.5,5947.600098,5761.149902,5787.399902,5787.399902
25-02-2021,5971.5,5983.450195,5939.75,5951.899902,5951.899902
24-02-2021,5928.049805,5944,5883.649902,5938.649902,5938.649902
23-02-2021,5919.149902,5930.350098,5856.649902,5907.299805,5907.299805
22-02-2021,6005.25,6009.299805,5877.850098,5896.350098,5896.350098
19-02-2021,6073.399902,6079.299805,5966.549805,6002.549805,6002.549805
18-02-2021,6134.100098,6135.899902,6059.25,6077.149902,6077.149902
17-02-2021,6161.799805,6169.600098,6112.5,6138.649902,6138.649902
16-02-2021,6161.799805,6169.600098,6112.5,6138.649902,6138.649902
15-02-2021,6161.799805,6169.600098,6112.5,6138.649902,6138.649902
12-02-2021,6204.899902,6204.899902,6089.899902,6113.450195,6113.450195
11-02-2021,6180.75,6203.549805,6155.899902,6194.850098,6194.850098
10-02-2021,6187.700195,6204.950195,6108.799805,6172.450195,6172.450195
09-02-2021,6188.899902,6219.450195,6150,6167.100098,6167.100098
08-02-2021,6161.299805,6195.100098,6146.350098,6170.350098,6170.350098
05-02-2021,6192.25,6204.049805,6088.049805,6106.299805,6106.299805
04-02-2021,6102,6161.450195,6090.100098,6152.5,6152.5
03-02-2021,6107.049805,6124.700195,6042.600098,6084.350098,6084.350098
02-02-2021,6041.350098,6090.75,6015.149902,6063,6063
01-02-2021,5862.5,6003.950195,5801.350098,5979.850098,5979.850098
29-01-2021,6018.75,6022.899902,5799.399902,5818.149902,5818.149902
28-01-2021,5971.799805,6029.600098,5952.450195,5975.549805,5975.549805
27-01-2021,6098.399902,6098.399902,6014.850098,6023.049805,6023.049805
25-01-2021,6155.899902,6172.899902,6022.549805,6087.350098,6087.350098
22-01-2021,6191.149902,6233.149902,6100.700195,6133.049805,6133.049805
21-01-2021,6191.149902,6233.149902,6100.700195,6133.049805,6133.049805
20-01-2021,6112.100098,6163.850098,6100.950195,6149.100098,6149.100098
19-01-2021,6075.549805,6124,6057.799805,6108.75,6108.75
18-01-2021,6093.299805,6097.25,5992.5,6043.299805,6043.299805
15-01-2021,6167.600098,6171.600098,6058.799805,6093.600098,6093.600098
14-01-2021,6142.850098,6159.899902,6106.5,6136.799805,6136.799805
13-01-2021,6153.950195,6170.149902,6074.700195,6125.700195,6125.700195
12-01-2021,6139.5,6141.200195,6101.450195,6106.799805,6106.799805
11-01-2021,6119.600098,6144.149902,6090.299805,6138.950195,6138.950195
08-01-2021,6018.299805,6081.700195,6009.100098,6072.100098,6072.100098
07-01-2021,6014.049805,6017.5,5967.799805,5975.549805,5975.549805
06-01-2021,6007.5,6029.399902,5934.799805,5977.850098,5977.850098
05-01-2021,5954.600098,6009.899902,5927.850098,5995.899902,5995.899902
04-01-2021,5970.799805,5983.549805,5927.5,5974.5,5974.5
01-01-2021,5898.700195,5918.850098,5890.950195,5912.700195,5912.700195
31-12-2020,5898.700195,5918.850098,5890.950195,5912.700195,5912.700195
30-12-2020,5889,5910.450195,5848.950195,5901.850098,5901.850098
29-12-2020,5893.049805,5898.799805,5840.700195,5867.200195,5867.200195
28-12-2020,5860.25,5876.649902,5846.350098,5871.450195,5871.450195
24-12-2020,5855,5864.399902,5789.399902,5832.450195,5832.450195
23-12-2020,5733.200195,5817,5723.649902,5807.5,5807.5
22-12-2020,5667.399902,5743.799805,5571.100098,5725.950195,5725.950195
21-12-2020,5841.950195,5843.100098,5566.850098,5669.25,5669.25
18-12-2020,5839.350098,5858.850098,5813.399902,5850.5,5850.5
17-12-2020,5860.450195,5866.5,5814.5,5833.299805,5833.299805
16-12-2020,5815.75,5865,5810.850098,5857.149902,5857.149902
15-12-2020,5793.450195,5796.049805,5757.5,5787.350098,5787.350098
14-12-2020,5831.75,5838.549805,5788.850098,5801.899902,5801.899902
11-12-2020,5805.549805,5823.450195,5750.799805,5802.25,5802.25
10-12-2020,5719.549805,5790.399902,5696.850098,5782.700195,5782.700195
09-12-2020,5714.350098,5731,5706.399902,5721.149902,5721.149902
08-12-2020,5713.850098,5738.700195,5656.75,5690.25,5690.25
07-12-2020,5642.899902,5701.799805,5638.299805,5696.149902,5696.149902
04-12-2020,5584.700195,5643.350098,5583.299805,5637.850098,5637.850098
03-12-2020,5541.399902,5569.299805,5516.600098,5562.799805,5562.799805
02-12-2020,5456.5,5509.950195,5446.799805,5504.25,5504.25
01-12-2020,5458.799805,5458.799805,5392.75,5440,5440
27-11-2020,5391.100098,5417.950195,5337.200195,5390.399902,5390.399902
26-11-2020,5353.649902,5381.299805,5307.649902,5368.649902,5368.649902
25-11-2020,5441.149902,5445,5321.049805,5335.200195,5335.200195
24-11-2020,5400.350098,5442,5397.700195,5422.950195,5422.950195
23-11-2020,5401.5,5402.100098,5359.649902,5387.450195,5387.450195
20-11-2020,5329.899902,5383.75,5322.75,5379.350098,5379.350098
19-11-2020,5305.850098,5372.549805,5297.549805,5308.549805,5308.549805
18-11-2020,5320.149902,5330.549805,5286.649902,5325.350098,5325.350098
17-11-2020,5349.850098,5349.850098,5310.149902,5327.5,5327.5
14-11-2020,5289,5310.799805,5274.149902,5291,5291
13-11-2020,5289,5310.799805,5274.149902,5291,5291
12-11-2020,5255,5288.700195,5248.5,5284.75,5284.75
11-11-2020,5228.850098,5262.600098,5184.549805,5257.600098,5257.600098
10-11-2020,5250.649902,5251.5,5165.649902,5203.899902,5203.899902
09-11-2020,5202.350098,5223.75,5172.450195,5217.799805,5217.799805
06-11-2020,5175.549805,5203.100098,5145.649902,5152.149902,5152.149902
05-11-2020,5117.149902,5170.600098,5113.950195,5165.600098,5165.600098
04-11-2020,5050.899902,5100.5,5047.25,5077.799805,5077.799805
03-11-2020,5058.100098,5072.899902,5040.649902,5046.600098,5046.600098
02-11-2020,5033.549805,5044.399902,5001.5,5027.600098,5027.600098
30-10-2020,5069.200195,5087.399902,4988.149902,5013.899902,5013.899902
29-10-2020,5051.950195,5085.049805,5038.200195,5065,5065
28-10-2020,5120.5,5168.200195,5076.399902,5089.799805,5089.799805
27-10-2020,5014.25,5096.950195,5013.399902,5091.299805,5091.299805
26-10-2020,5080.950195,5080.950195,4986.299805,5005.450195,5005.450195
