Date,Open,High,Low,Close
07-09-2013,"19,399.37","19,486.00","19,380.25","19,439.48"
07-08-2013,"19,418.98","19,422.69","19,185.92","19,324.77"
07-05-2013,"19,568.79","19,640.27","19,477.74","19,495.82"
07-04-2013,"19,256.12","19,445.02","19,245.01","19,410.84"
07-03-2013,"19,347.11","19,347.11","19,147.31","19,177.76"
07-02-2013,"19,573.93","19,589.14","19,442.75","19,463.82"
07-01-2013,"19,352.48","19,598.43","19,347.57","19,577.39"
06/28/2013,"19,093.18","19,432.94","19,093.18","19,395.81"
06/27/2013,"18,716.11","18,925.75","18,688.28","18,875.95"
06/26/2013,"18,662.37","18,690.50","18,514.35","18,552.12"
06/25/2013,"18,602.25","18,802.31","18,487.30","18,629.15"
06/24/2013,"18,714.06","18,714.06","18,467.16","18,540.89"
06/21/2013,"18,695.80","18,820.81","18,615.14","18,774.24"
06/20/2013,"19,069.20","19,069.20","18,687.19","18,719.29"
06/19/2013,"19,224.09","19,274.26","19,100.13","19,245.70"
06/18/2013,"19,329.17","19,383.61","19,191.37","19,223.28"
06/17/2013,"19,249.90","19,344.28","19,084.68","19,325.87"
06/14/2013,"18,959.83","19,213.10","18,952.09","19,177.93"
06/13/2013,"18,897.49","18,914.13","18,765.53","18,827.16"
06-12-2013,"19,103.96","19,143.24","18,969.08","19,041.13"
06-11-2013,"19,382.22","19,418.74","19,121.18","19,143.00"
06-10-2013,"19,530.35","19,585.75","19,366.82","19,441.07"
06-07-2013,"19,522.31","19,711.55","19,397.51","19,429.23"
06-06-2013,"19,503.68","19,635.37","19,395.32","19,519.49"
06-05-2013,"19,532.42","19,604.43","19,441.35","19,568.22"
06-04-2013,"19,605.68","19,742.70","19,522.47","19,545.78"
06-03-2013,"19,859.22","19,860.19","19,541.97","19,610.48"
05/31/2013,"20,186.67","20,191.29","19,730.55","19,760.30"
05/30/2013,"20,066.94","20,254.03","20,066.14","20,215.40"
05/29/2013,"20,202.51","20,216.49","20,044.74","20,147.64"
05/28/2013,"20,056.28","20,209.82","19,963.23","20,160.82"
05/27/2013,"19,750.67","20,083.47","19,678.31","20,030.77"
05/24/2013,"19,765.32","19,833.14","19,568.49","19,704.33"
05/23/2013,"19,971.37","20,027.56","19,634.79","19,674.33"
05/22/2013,"20,150.69","20,220.35","20,000.86","20,062.24"
05/21/2013,"20,227.17","20,308.04","20,072.68","20,111.61"
05/20/2013,"20,277.76","20,443.62","20,186.66","20,223.98"
05/17/2013,"20,267.60","20,328.19","20,155.01","20,286.12"
05/16/2013,"20,167.93","20,326.48","20,162.12","20,247.33"
05/15/2013,"19,798.18","20,241.96","19,798.18","20,212.96"
05/14/2013,"19,715.80","19,831.79","19,652.69","19,722.29"
05/13/2013,"20,073.41","20,109.08","19,667.39","19,691.67"
05-10-2013,"19,911.08","20,119.14","19,908.80","20,082.62"
05-09-2013,"20,015.86","20,058.48","19,903.83","19,939.04"
05-08-2013,"19,950.22","20,037.27","19,851.22","19,990.18"
05-07-2013,"19,697.33","19,917.88","19,697.33","19,888.95"
05-06-2013,"19,571.66","19,694.29","19,554.31","19,673.64"
05-03-2013,"19,707.95","19,744.85","19,542.63","19,575.64"
05-02-2013,"19,459.33","19,792.00","19,451.26","19,735.77"
04/30/2013,"19,492.83","19,622.68","19,317.38","19,504.18"
04/29/2013,"19,306.67","19,428.94","19,284.40","19,387.50"
04/26/2013,"19,376.00","19,384.95","19,249.75","19,286.72"
04/25/2013,"19,192.11","19,434.85","19,192.11","19,406.85"
04/23/2013,"19,210.26","19,210.26","19,042.08","19,179.36"
04/22/2013,"18,989.78","19,204.90","18,989.78","19,169.83"
04/18/2013,"18,695.34","19,058.80","18,691.61","19,016.46"
04/17/2013,"18,773.45","18,869.88","18,673.44","18,731.16"
04/16/2013,"18,356.32","18,771.33","18,325.73","18,744.93"
04/15/2013,"18,196.09","18,424.40","18,144.22","18,357.80"
04-12-2013,"18,275.66","18,337.91","18,186.10","18,242.56"
04-11-2013,"18,577.52","18,599.14","18,397.94","18,542.20"
04-10-2013,"18,355.14","18,461.44","18,173.31","18,414.45"
04-09-2013,"18,481.47","18,565.56","18,206.61","18,226.48"
04-08-2013,"18,455.80","18,504.48","18,402.93","18,437.78"
04-05-2013,"18,493.67","18,525.45","18,389.29","18,450.23"
04-04-2013,"18,731.38","18,733.62","18,473.85","18,509.70"
04-03-2013,"19,034.00","19,035.20","18,721.72","18,801.64"
04-02-2013,"18,863.82","19,060.51","18,826.53","19,040.95"
04-01-2013,"18,890.81","18,959.48","18,796.60","18,864.75"
03/28/2013,"18,702.46","18,882.54","18,568.43","18,835.77"
03/26/2013,"18,645.09","18,758.88","18,612.37","18,704.53"
03/25/2013,"18,894.13","18,950.22","18,654.61","18,681.42"
03/22/2013,"18,784.93","18,859.82","18,669.20","18,735.60"
03/21/2013,"18,926.21","19,082.29","18,756.65","18,792.87"
03/20/2013,"19,026.46","19,028.09","18,836.77","18,884.19"
03/19/2013,"19,345.91","19,378.61","18,939.47","19,008.10"
03/18/2013,"19,282.63","19,345.42","19,232.23","19,293.20"
03/15/2013,"19,570.01","19,673.16","19,383.13","19,427.56"
03/14/2013,"19,367.26","19,604.70","19,179.33","19,570.44"
03/13/2013,"19,511.97","19,511.97","19,338.52","19,362.55"
03-12-2013,"19,675.81","19,697.84","19,505.75","19,564.92"
03-11-2013,"19,679.88","19,754.66","19,602.71","19,646.21"
